id,chapbook,page,IIIF_link,title,date,publisher,publication_place
grabado_v_094_1,Varios_094,Varios_094_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_094_1.jpg/104,306,700,1080/full/0/default.jpg",Cancion nueva a mi hermosa Elvira,[s.a.],Antonio Llorens,Barcelona
grabado_v_400_1,Varios_400,Varios_400_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_400_1.jpg/313,160,553,958/full/0/default.jpg",Décimas agudas y alegres,[s.a.],El Abanico,Barcelona
grabado_v_426_2,Varios_426,Varios_426_23.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_426_23.jpg/80,1208,1162,890/full/0/default.jpg",Historia maravillosa de Roberto el Diablo,[s.a.],José María Marés,Madrid
grabado_m_002_1,Moreno_002,Moreno_002_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104459/175,90,290,430/full/0/default.jpg",Coplas nuevas para cantar los aficionados,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_047_1,Moreno_047,Moreno_047_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103265/330,180,909,725/full/0/default.jpg",Pasillo jocoso de la visita del hospital,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_259_3,Moreno_259,Moreno_259_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105183/962,293,469,651/full/0/default.jpg",Coplas nuevas glosadas en décimas para cantar los aficionados,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_061_2,Moreno_061,Moreno_061_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105814/937,272,491,929/full/0/default.jpg",Relación burlesca de don Juan Ferlaque francés,1856,José María Moreno,Carmona (Sevilla)
grabado_v_368_1,Varios_368,Varios_368_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_368_1.jpg/385,324,1009,958/full/0/default.jpg",Carta amorosa,[s.a.],Cristina Segura,Barcelona
grabado_v_395_1,Varios_395,Varios_395_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_395_1.jpg/214,233,1361,903/full/0/default.jpg",Felicitacion,[s.a.],Juan Bastinos e hijo,Barcelona
grabado_m_303_1,Moreno_303,Moreno_303_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107683/164,251,1324,1124/full/0/default.jpg",Doña Isabel Gallardo,1858,José María Moreno,Carmona (Sevilla)
grabado_v_277_3,Varios_277,Varios_277_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_277_1.jpg/447,563,169,216/full/0/default.jpg","Coplas funebres, lastimosas y contenplativas",[s.a.],Julián Pastor,Valladolid
grabado_m_346_1,Moreno_346,Moreno_346_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107366/578,241,573,835/full/0/default.jpg",Trovos discretos de consejos para cantar a la guitarra,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_360_2,Moreno_360,Moreno_360_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108722/940,239,449,706/full/0/default.jpg",Relación nueva en todas ciencias y artes titulada El exceso en las mujeres,1865,José María Moreno,Carmona (Sevilla)
grabado_m_158_3,Moreno_158,Moreno_158_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110292/458,559,460,512/full/0/default.jpg",Doña Violante,1854,José María Moreno,Carmona (Sevilla)
grabado_v_069_1,Varios_069,Varios_069_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_069_1.jpg/120,169,1604,1176/full/0/default.jpg",Don Jacinto del Castillo y Dona Leonor de la Rosa,[s.a.],El Abanico,Barcelona
grabado_m_299_3,Moreno_299,Moreno_299_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106837/1156,663,428,855/full/0/default.jpg",Receta para las mujeres mal casadas,1858,José María Moreno,Carmona (Sevilla)
grabado_c_008_1,Carmona_008,Carmona_008_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Carmona_008_1.jpg/496,212,421,749/full/0/default.jpg",Quejas de una dama a su galan,[s.a.],[s.n.],[s.l.]
grabado_v_072_2,Varios_072,Varios_072_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_072_1.jpg/1091,381,444,633/full/0/default.jpg",Marcos de cabra.,1849,[s.n.],Madrid
grabado_v_054_1,Varios_054,Varios_054_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_054_1.jpg/216,103,1590,1150/full/0/default.jpg",El sepulcro ó lo que puede el amor,1845,José Lluch,Barcelona
grabado_v_011_1,Varios_011,Varios_011_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_011_1.jpg/506,353,765,820/full/0/default.jpg",Chiste nou y divertit,[s.a.],[s.n.],[s.l.]
grabado_m_198_3,Moreno_198,Moreno_198_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109538/1270,312,412,714/full/0/default.jpg",Pasillo de Diego Corriente,1859,José María Moreno,Carmona (Sevilla)
grabado_v_336_2,Varios_336,Varios_336_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_336_1.jpg/657,327,463,719/full/0/default.jpg",Nombres y faltas de los hombres,1873,José María Marés,Madrid
grabado_v_373_2,Varios_373,Varios_373_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_373_3.jpg/822,159,425,717/full/0/default.jpg",Pepito y Juanita,[s.a.],Tipografía Española,Barcelona
grabado_m_019_2,Moreno_019,Moreno_019_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110157/974,312,574,950/full/0/default.jpg",Despedimiento de un galán para ausentarse por la esquivez de una dama,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_355_1,Varios_355,Varios_355_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_355_1.jpg/65,248,1599,1069/full/0/default.jpg",Atrocidades de Margarita Cisneros,[s.a.],El Abanico,Barcelona
grabado_m_221_3,Moreno_221,Moreno_221_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109947/1118,390,401,526/full/0/default.jpg",Celinda y D. Antonio Moreno,1861 [?],José María Moreno,Carmona (Sevilla)
grabado_v_310_1,Varios_310,Varios_310_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_310_1.jpg/367,285,1039,1093/full/0/default.jpg",Todos los cantos de la zarzuela de los Calabreses,[s.a.],[s.n.],[s.l.]
grabado_v_192_2,Varios_192,Varios_192_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_192_1.jpg/131,324,522,1242/full/0/default.jpg",Canso nova,1854,Ignacio Estivill,Barcelona
grabado_m_085_3,Moreno_085,Moreno_085_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110117/1282,425,386,807/full/0/default.jpg",Canción del segador de Lorca,1854,José María Moreno,Carmona (Sevilla)
grabado_v_248_1,Varios_248,Varios_248_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_248_1.jpg/114,175,1603,1189/full/0/default.jpg",D. Jacinto del Castillo y Doña Leonor de la Rosa,[s.a.],El Abanico,Barcelona
grabado_m_141_2,Moreno_141,Moreno_141_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105251/929,349,330,736/full/0/default.jpg",Nueva relación de la riqueza y la pobreza,1851,José María Moreno,Carmona (Sevilla)
grabado_m_167_1,Moreno_167,Moreno_167_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106473/331,215,484,738/full/0/default.jpg",La princesa Ismenia,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_122_1,Moreno_122,Moreno_122_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106312/158,323,1391,949/full/0/default.jpg",El hijo del berdugo,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_149_1,Varios_149,Varios_149_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_149_1.jpg/587,219,542,786/full/0/default.jpg",Décimas nuevas para cantar los aficionados.,1843,José Mateu Cervera,Valencia
grabado_m_078_3,Moreno_078,Moreno_078_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105081/1018,319,517,778/full/0/default.jpg","Pasillo andaluz ejecutado por Antonia, José y Don Cándido. Por Juanillo el de Burgo",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_266_1,Moreno_266,Moreno_266_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109657/569,268,457,836/full/0/default.jpg",Relación andaluza. El Tremendo,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_223_1,Moreno_223,Moreno_223_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107089/420,238,930,1055/full/0/default.jpg",Pasillo entre padre e hija hablando de la oración del Padre Nuestro,1856,José María Moreno,Carmona (Sevilla)
grabado_v_350_2,Varios_350,Varios_350_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_350_4.jpg/531,336,863,632/full/0/default.jpg",Décimas,[s.a.],El Abanico,Barcelona
grabado_m_059_1,Moreno_059,Moreno_059_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106043/350,480,415,705/full/0/default.jpg",El valiente enamorao,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_333_1,Varios_333,Varios_333_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_333_1.jpg/609,124,615,910/full/0/default.jpg",Bonito tango las niñas cazadoras de Barcelona,[s.a.],P. Bofarull,Reus
grabado_v_376_1,Varios_376,Varios_376_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_376_1.jpg/84,142,1663,1268/full/0/default.jpg","Juguet nou, en catalá y en vers titulat aventuras de un papé",[s.a.],Juan Grau,Reus
grabado_m_082_2,Moreno_082,Moreno_082_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108738/229,211,1391,1025/full/0/default.jpg",Juan de Prados o el chasco del arriero,1850,José María Moreno,Carmona (Sevilla)
grabado_v_195_3,Varios_195,Varios_195_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_195_1.jpg/140,314,570,951/full/0/default.jpg",Gran variedad de canciones de la jota,[s.a.],Tosquellas y Zamora,Reus
grabado_v_269_3,Varios_269,Varios_269_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_269_3.jpg/330,124,668,998/full/0/default.jpg",Las ligas de mi morena,1854,José Tauló,Barcelona
grabado_v_051_2,Varios_051,Varios_051_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_051_1.jpg/85,560,610,800/full/0/default.jpg",Cantarellas,[s.a.],[s.n.],[s.l.]
grabado_m_358_1,Moreno_358,Moreno_358_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104315/707,312,652,728/full/0/default.jpg",Nueva relación El mariscal de Virón,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_032_1,Varios_032,Varios_032_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_032_1.jpg/66,552,1616,1342/full/0/default.jpg",El cantor de las hermosas,[s.a.],T. Gaspar,Barcelona
grabado_v_077_1,Varios_077,Varios_077_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_077_1.jpg/208,261,608,863/full/0/default.jpg",Sátira compuesta de la semana mal empleada,1845,Tipografía de Maria Aleu e hijos,Reus
grabado_v_296_1,Varios_296,Varios_296_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_296_1.jpg/100,610,882,1121/full/0/default.jpg",El cantor de las hermosas,1862,Narciso Ramírez,Barcelona
grabado_m_263_2,Moreno_263,Moreno_263_3.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108758/142,200,1300,220/full/0/default.jpg",Sainete del Sí,1866,José María Moreno,Carmona (Sevilla)
grabado_m_200_1,Moreno_200,Moreno_200_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106961/398,267,410,782/full/0/default.jpg",Nuevo y curioso romance en el que se declaran las excelencias de la gente del campo,1853,José María Moreno,Carmona (Sevilla)
grabado_v_109_2,Varios_109,Varios_109_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_109_1.jpg/431,438,479,471/full/0/default.jpg","Nuevo romance de la pasion de nuestro Senor Jesucristo, explicada por las piezas del Arado",[s.a.],Sucesores de Hernando,Madrid
grabado_m_159_4,Moreno_159,Moreno_159_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108283/898,161,403,774/full/0/default.jpg",Doña Violante,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_245_1,Moreno_245,Moreno_245_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110151/446,256,469,771/full/0/default.jpg",Colección de canciones andaluzas,1856,José María Moreno,Carmona (Sevilla)
grabado_b_049_1,BCN_049,BCN_049_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_049_1.jpg/258,221,400,600/full/0/default.jpg",Matraca de un estudiante a una dama,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_197_1,Varios_197,Varios_197_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_197_1.jpg/105,201,1559,1093/full/0/default.jpg",Estrados de un Caracol,[s.a.],El Abanico,Barcelona
grabado_m_101_1,Moreno_101,Moreno_101_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108971/118,330,1452,2110/full/0/default.jpg",Nuestra Señora de los Dolores,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_285_1,Moreno_285,Moreno_285_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107074/233,216,406,927/full/0/default.jpg",Admirable historia del príncipe Filiberto de Esparta y la princesa de Dinamarca,1860,José María Moreno,Carmona (Sevilla)
grabado_b_031_1,BCN_031,BCN_031_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_031_1.jpg/709,1036,450,670/full/0/default.jpg",Relacion del conde alarcos y de la infanta,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_b_017_2,BCN_017,BCN_017_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_017_1.jpg/1176,224,500,650/full/0/default.jpg","Romance, de como el conde don ramon de barcelona libró a la emperatriz de alemania",[s.a.],Herederos de Juan Jolis,Barcelona
grabado_v_256_1,Varios_256,Varios_256_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_256_1.jpg/377,254,971,926/full/0/default.jpg",Carta amorosa,[s.a.],El Abanico,Barcelona
grabado_m_322_3,Moreno_322,Moreno_322_5.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104178/963,330,572,748/full/0/default.jpg",Don Pedro Juan de la Rosa y Doña María de Bargas,1866,José María Moreno,Carmona (Sevilla)
grabado_v_213_1,Varios_213,Varios_213_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_213_1.jpg/1164,160,523,925/full/0/default.jpg",Los diez mandamientos amorosos,[s.a.],Tipografía Española,Barcelona
grabado_m_179_1,Moreno_179,Moreno_179_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108037/535,235,413,768/full/0/default.jpg",Agravios y desagravios de la reina Sultana,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_184_1,Moreno_184,Moreno_184_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109140/629,324,704,1173/full/0/default.jpg","Relación de los desafíos, hazañas y valentías del más jaque de los hombres, Francisquillo el Sastre",1858,José María Moreno,Carmona (Sevilla)
grabado_v_157_1,Varios_157,Varios_157_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_157_1.jpg/175,289,1489,1233/full/0/default.jpg",Guzman el Bueno,[s.a.],Llorens,Barcelona
grabado_v_112_1,Varios_112,Varios_112_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_112_1.jpg/1122,384,489,978/full/0/default.jpg",Chiste alegre y divertido,[s.a.],Blas Bellver,Xátiva
grabado_m_278_1,Moreno_278,Moreno_278_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105746/438,206,472,756/full/0/default.jpg",Décimas,1860,José María Moreno,Carmona (Sevilla)
grabado_v_349_3,Varios_349,Varios_349_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_349_4.jpg/738,1446,404,567/full/0/default.jpg",Pasillo del Tio Camacho y el Tio Mateo,[s.a.],Sucesores de Hernando,Madrid
grabado_v_390_2,Varios_390,Varios_390_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_390_2.jpg/576,267,633,875/full/0/default.jpg",Oracion a San Miguel Arcangel,[s.a.],[s.n.],[s.l.]
grabado_m_365_1,Moreno_365,Moreno_365_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109821/335,158,1059,1381/full/0/default.jpg",La batalla de los ángeles,1864,José María Moreno,Carmona (Sevilla)
grabado_m_320_1,Moreno_320,Moreno_320_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106218/198,233,1307,952/full/0/default.jpg",Romance nuevo. El robo de la virtuosa Dorotea y lo ocurrido por una tempestad en el bosque,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_254_3,Varios_254,Varios_254_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_254_4.jpg/368,245,670,874/full/0/default.jpg",La insurrección en Cuba,[s.a.],El Abanico,Barcelona
grabado_v_423_1,Varios_423,Varios_423_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_423_1.jpg/116,649,903,1154/full/0/default.jpg",El cantor de las hermosas,1862,Narciso Ramírez,Barcelona
grabado_v_466_1,Varios_466,Varios_466_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_466_1.jpg/251,925,1142,908/full/0/default.jpg",Saynete intitulat lo casament den Saldoni y la Margarida,[s.a.],El Abanico,Barcelona
grabado_v_405_2,Varios_405,Varios_405_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_405_1.jpg/149,294,1004,885/full/0/default.jpg",Nueva y curiosa relacion de la peregrina doctora,[s.a.],Hernando,Madrid
grabado_v_110_3,Varios_110,Varios_110_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_110_4.jpg/796,885,726,624/full/0/default.jpg",Nuevos villancicos a la venida del Nino Jesus ó los misterios de Belen,[s.a.],José María Marés,Madrid
grabado_m_064_1,Moreno_064,Moreno_064_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103459/206,259,584,979/full/0/default.jpg",Pasillo del sordo y el arriero,1858,José María Moreno,Carmona (Sevilla)
grabado_v_328_2,Varios_328,Varios_328_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_328_1.jpg/878,216,519,908/full/0/default.jpg",Despedida de los dos finos amantes,[s.a.],Juan Bautista Vidal,Reus
grabado_m_021_1,Moreno_021,Moreno_021_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108156/518,302,335,688/full/0/default.jpg",Matraca de hombre y muger,1856,José María Moreno,Carmona (Sevilla)
grabado_m_007_2,Moreno_007,Moreno_007_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109401/703,568,476,658/full/0/default.jpg",Antonio Narváez y Rosaura,1858,José María Moreno,Carmona (Sevilla)
grabado_m_042_2,Moreno_042,Moreno_042_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107895/900,300,440,680/full/0/default.jpg",Despedida de dos finos amantes,1855,José María Moreno,Carmona (Sevilla)
grabado_m_007_3,Moreno_007,Moreno_007_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109401/1199,568,387,679/full/0/default.jpg",Antonio Narváez y Rosaura,1858,José María Moreno,Carmona (Sevilla)
grabado_v_173_1,Varios_173,Varios_173_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_173_1.jpg/0,204,1594,1208/full/0/default.jpg",Lo carrer del hospital de Barcelona,1860,Joseph Gaspar,Barcelona
grabado_v_136_1,Varios_136,Varios_136_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_136_1.jpg/118,203,1510,1104/full/0/default.jpg",Juan Portela,[s.a.],El Abanico,Barcelona
grabado_v_110_2,Varios_110,Varios_110_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_110_3.jpg/847,313,622,453/full/0/default.jpg",Nuevos villancicos a la venida del Nino Jesus ó los misterios de Belen,[s.a.],José María Marés,Madrid
grabado_m_219_1,Moreno_219,Moreno_219_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109126/390,187,427,734/full/0/default.jpg",Sátira nueva y curiosa que declara ¡¡¡O cuánto puede el dinero!!!,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_186_2,Moreno_186,Moreno_186_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105337/95,193,1509,2359/full/0/default.jpg",Las siete palabras que habló Nuestro señor Jesucristo y el decendimiento de la cruz,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_272_1,Varios_272,Varios_272_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_272_1.jpg/1209,405,464,735/full/0/default.jpg",Trobos nuevos y divertidos,[s.a.],Imprenta Española,Reus
grabado_v_237_1,Varios_237,Varios_237_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_237_1.jpg/63,279,1501,1200/full/0/default.jpg",Nueva canción del corregidor y la molinera,[s.a.],Juan Grau,Reus
grabado_m_118_1,Moreno_118,Moreno_118_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107048/284,283,1166,824/full/0/default.jpg",Vida ejemplar de santa Rosalía,1856,José María Moreno,Carmona (Sevilla)
grabado_v_254_2,Varios_254,Varios_254_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_254_2.jpg/339,90,940,759/full/0/default.jpg",La insurrección en Cuba,[s.a.],El Abanico,Barcelona
grabado_b_050_1,BCN_050,BCN_050_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_050_1.jpg/344,340,400,600/full/0/default.jpg",Matraca de un estudiante a una dama,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_b_015_1,BCN_015,BCN_015_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_015_1.jpg/563,240,700,600/full/0/default.jpg","Romance famoso, en que se refieren las grandes hazañas del valiente negro en flandes",[s.a.],Herederos de Juan Jolis,Barcelona
grabado_b_033_2,BCN_033,BCN_033_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_033_1.jpg/1150,263,430,720/full/0/default.jpg",Primera parte de los romances de Don Claudio y Doña Margarita,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_040_1,Moreno_040,Moreno_040_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108360/257,201,450,768/full/0/default.jpg",Juan de Naballa,1858,José María Moreno,Carmona (Sevilla)
grabado_v_349_2,Varios_349,Varios_349_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_349_1.jpg/1053,372,507,784/full/0/default.jpg",Pasillo del tio camacho y el tio mateo,[s.a.],Sucesores de Hernando,Madrid
grabado_m_005_1,Moreno_005,Moreno_005_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109256/493,267,758,1047/full/0/default.jpg",Coplas al sagrado nacimiento,[s.a.],José María Moreno,Carmona (Sevilla)
