Column number;id_doc;original_name;normalized_name;latitude;longitude;id_wkd;type_place;longTitle;shortTitle;pubPlace;printer;date;type_text;genre;url
639;Ner_Varios_012;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
640;Ner_Varios_012;Guillerías;Sierra de las Guillerías;41,91667;2,5;Q3048955;Sitios naturales;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
641;Ner_Varios_012;Cataluña;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
642;Ner_Varios_012;Catalaña;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
643;Ner_Varios_012;Guillerías;Sierra de las Guillerías;41,91667;2,5;Q3048955;Sitios naturales;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
644;Ner_Varios_012;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
645;Ner_Varios_012;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
646;Ner_Varios_012;Barcelena;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
647;Ner_Varios_012;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
628;Ner_Varios_012;Caros;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
629;Ner_Varios_012;Caros;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
630;Ner_Varios_012;Caroz;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;D. Juan de Serrallonga (Historia escrita en trovos);D. Juan de Serrallonga;Barcelona;El Abanico;[s.a.];Historias;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_012.xml
648;Ner_Varios_014;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;La Sogra y la Nora. Primera part ilusions de bon viure y projectes de felicitat;La Sogra y la Nora;Barcelona;El Abanico;[s.a.];Diálogos;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_014.xml
650;Ner_Varios_015;Madrid;Madrid;40,41694444;-3,703333333;Q2807;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
651;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
652;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
653;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
654;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
655;Ner_Varios_015;Madrid;Madrid;40,41694444;-3,703333333;Q2807;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
656;Ner_Varios_015;Ceuta;Ceuta;35,886667;-5,3;Q5823;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
657;Ner_Varios_015;Valencia;Valencia;39,47;-0,376388889;Q8818;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
658;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
659;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
660;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
661;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
662;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
663;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
664;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
665;Ner_Varios_015;islas Carolinas;Islas Carolinas;7,3825;147,0375;Q118350;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
666;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
667;Ner_Varios_015;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
668;Ner_Varios_015;Melilla;Melilla;35,29187;-2,9409;Q24022058;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
669;Ner_Varios_015;Melilla;Melilla;35,29187;-2,9409;Q24022058;Pueblos/ciudades/regiones;BONITO TANGO DEDICADO AL DIFUNTO BRIGADIER VILLACAMPA;BONITO TANGO;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_015.xml
670;Ner_Varios_016;Belén;Belén;31,70444444;35,20611111;Q5776;Pueblos/ciudades/regiones;Alegres villancicos al santo nacimiento del hijo de Dios;;Córdoba;Diario de Córdoba;1887;Villancicos;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_016.xml
671;Ner_Varios_017;Belén;Belén;31,70444444;35,20611111;Q5776;Pueblos/ciudades/regiones;Villancicos nuevos, alegres y divertidos para cantarlos en estas próximas navidades;VILLANCICOS NUEVOS;Córdoba;Diario de Córdoba;1887;Villancicos;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_017.xml
672;Ner_Varios_017;Belén;Belén;31,70444444;35,20611111;Q5776;Pueblos/ciudades/regiones;Villancicos nuevos, alegres y divertidos para cantarlos en estas próximas navidades;VILLANCICOS NUEVOS;Córdoba;Diario de Córdoba;1887;Villancicos;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_017.xml
673;Ner_Varios_017;Belén;Belén;31,70444444;35,20611111;Q5776;Pueblos/ciudades/regiones;Villancicos nuevos, alegres y divertidos para cantarlos en estas próximas navidades;VILLANCICOS NUEVOS;Córdoba;Diario de Córdoba;1887;Villancicos;Sagrado;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_017.xml
674;Ner_Varios_019;Africa;África;21,09375;7,1881;Q15;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
675;Ner_Varios_019;Almería;Almería;36,84;-2,4675;Q10400;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
676;Ner_Varios_019;Tetuan;Tetuán;40,460556;-3,7;Q1773540;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
677;Ner_Varios_019;Tanger;Tánger;35,77666667;-5,803888889;Q126148;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
679;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
680;Ner_Varios_019;Marruecos;Marruecos;32;-6;Q1028;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
681;Ner_Varios_019;Tetuan;Tetuán;40,460556;-3,7;Q1773540;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
682;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
683;Ner_Varios_019;Tárger;Tánger;35,77666667;-5,803888889;Q126148;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
684;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
685;Ner_Varios_019;TETUAN;Tetuán;40,460556;-3,7;Q1773540;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
686;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
687;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
688;Ner_Varios_019;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
689;Ner_Varios_019;Tetuan;Tetuán;40,460556;-3,7;Q1773540;Pueblos/ciudades/regiones;DÉCIMAS TROVADAS, que cantan al valiente ejército español vencedor de la raza mahometana en Africa.;DÉCIMAS TROVADAS;Carmona;M. Moreno;[s.a];Décimas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_019.xml
691;Ner_Varios_020;Cornellá;Cornellá de Llobregat;41,355;2,071111111;Q15602;Pueblos/ciudades/regiones;NUEVO DIÁLOGO ENTRE UN OFICIAL Y UNA PASTORA CATALANA;;Barcelona;El Abanico;[s.a.];Diálogos;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_020.xml
691;Ner_Varios_020;Cornellá;Cornellá de Llobregat;41,355;2,071111111;Q15602;Pueblos/ciudades/regiones;NUEVO DIÁLOGO ENTRE UN OFICIAL Y UNA PASTORA CATALANA;;Barcelona;El Abanico;[s.a.];Diálogos;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_020.xml
690;Ner_Varios_020;Bauyolas;Bañolas;42,11944444;2,766388889;Q13614;Pueblos/ciudades/regiones;NUEVO DIÁLOGO ENTRE UN OFICIAL Y UNA PASTORA CATALANA;;Barcelona;El Abanico;[s.a.];Diálogos;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_020.xml
692;Ner_Varios_021;Cornudella;Cornudella;41,2657;0,90504;Q995601;Pueblos/ciudades/regiones;Coplas novas humori_sticas y epigramáticas Seguit de unas endevinallas modernas extretas de lletras del abacadaria;Coplas novas humori_sticas y epigramáticas ;Barcelona;El Abanico;[s.a.];Coplas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_021.xml
693;Ner_Varios_021;Barcelona;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;Coplas novas humori_sticas y epigramáticas Seguit de unas endevinallas modernas extretas de lletras del abacadaria;Coplas novas humori_sticas y epigramáticas ;Barcelona;El Abanico;[s.a.];Coplas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_021.xml
694;Ner_Varios_021;París;París;48,85666667;2,352222222;Q90;Pueblos/ciudades/regiones;Coplas novas humori_sticas y epigramáticas Seguit de unas endevinallas modernas extretas de lletras del abacadaria;Coplas novas humori_sticas y epigramáticas ;Barcelona;El Abanico;[s.a.];Coplas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_021.xml
696;Ner_Varios_021;catalá;Cataluña;41,8375;1,537777778;Q5705;Pueblos/ciudades/regiones;Coplas novas humori_sticas y epigramáticas Seguit de unas endevinallas modernas extretas de lletras del abacadaria;Coplas novas humori_sticas y epigramáticas ;Barcelona;El Abanico;[s.a.];Coplas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_021.xml
697;Ner_Varios_021;Grecia;Grecia;38,5;23;Q41;Países/reinos/imperios/continentes;Coplas novas humori_sticas y epigramáticas Seguit de unas endevinallas modernas extretas de lletras del abacadaria;Coplas novas humori_sticas y epigramáticas ;Barcelona;El Abanico;[s.a.];Coplas;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_021.xml
698;Ner_Varios_022;Santa Fé;Santa Fe;37,18944444;-3,718055556;Q615722;Pueblos/ciudades/regiones;Verdadero y nuevo ejemplar en el que se da_ cuenta y declara la cruel muerte que le han dado á un tal Joaquin de Mata y á su hijo, entre su esposa y un querido en el pueblo de Santa Fé, provincia de Granada, en este presente año.nde ;Verdadero y nuevo ejemplar;[s.l.];Imprenta del Diario;[s.a.];Romances;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_022.xml
699;Ner_Varios_022;Granada;Granada;37,17805556;-3,600833333;Q8810;Pueblos/ciudades/regiones;Verdadero y nuevo ejemplar en el que se da_ cuenta y declara la cruel muerte que le han dado á un tal Joaquin de Mata y á su hijo, entre su esposa y un querido en el pueblo de Santa Fé, provincia de Granada, en este presente año.nde ;Verdadero y nuevo ejemplar;[s.l.];Imprenta del Diario;[s.a.];Romances;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_022.xml
700;Ner_Varios_022;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Verdadero y nuevo ejemplar en el que se da_ cuenta y declara la cruel muerte que le han dado á un tal Joaquin de Mata y á su hijo, entre su esposa y un querido en el pueblo de Santa Fé, provincia de Granada, en este presente año.nde ;Verdadero y nuevo ejemplar;[s.l.];Imprenta del Diario;[s.a.];Romances;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_022.xml
701;Ner_Varios_022;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Verdadero y nuevo ejemplar en el que se da_ cuenta y declara la cruel muerte que le han dado á un tal Joaquin de Mata y á su hijo, entre su esposa y un querido en el pueblo de Santa Fé, provincia de Granada, en este presente año.nde ;Verdadero y nuevo ejemplar;[s.l.];Imprenta del Diario;[s.a.];Romances;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_022.xml
702;Ner_Varios_023;Triana;Triana;37,38358056;-6,0052;Q957828;Pueblos/ciudades/regiones;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
703;Ner_Varios_023;Ebro;Ebro;43,0375;-4,37;Q10965;Sitios naturales;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
704;Ner_Varios_023;Triana;Triana;37,38358056;-6,0052;Q957828;Pueblos/ciudades/regiones;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
705;Ner_Varios_023;Ebro;Ebro;43,0375;-4,37;Q10965;Sitios naturales;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
706;Ner_Varios_023;Aragón;Aragón;41;-1;Q4040;Pueblos/ciudades/regiones;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
707;Ner_Varios_023;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;El duo de la Africana. Jota;El duo de la Africana;Barcelona;El Abanico;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_023.xml
708;Ner_Varios_024;Barcelona.;Barcelona;41,3825;2,176944444;Q1492;Pueblos/ciudades/regiones;El cantor de las hermosas. Trovas de amor dedicadas al bello seno por unos aficionados;El cantor de las hermosas;Barcelona;Imprenta Peninsular;[s.a.];Canciones;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_024.xml
710;Ner_Varios_025;España;España;40,2;-3,5;Q29;Países/reinos/imperios/continentes;Juana la Valerosa. Hechos memorables y atrocidades que cometio esta joven por vengar su amor mal correspondido;Juana la Valerosa;Barcelona;El Abanico;[s.a.];Romances;Profano;https://desenrollandoelcordel.unige.ch/Pliegos/Varios_025.xml
